# Constructed from biom file
#OTU ID	H2-A-B	H2-A-M	H2-A-T	H2-B-B	H2-B-M	H2-B-T	H2-C-B	H2-C-M	H2-C-T	H3-A-B	H3-A-M	H3-A-T	H3-B-B	H3-B-M	H3-B-T	H3-C-B	H3-C-M	H3-C-T	H4-A-B	H4-A-M	H4-A-T	H4-B-B	H4-B-M	H4-B-T	H4-C-B	H4-C-M	H4-C-T	H5-A-M	H5-B-B	H5-B-M	H5-B-T	H5-C-B	H5-C-T	H6-A-B	H6-A-M	H6-A-T	H6-B-B	H6-B-M	H6-C-B	H6-C-M	H6-C-T	H7-B-B	H7-B-M	H7-B-T	H7-C-M	H7-C-T
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8467902785e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1542438604e-05	0.0	2.10061968281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66052273256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Betaproteobacteria;D_3__Burkholderiales;D_4__Comamonadaceae	0.0	0.0	0.0	0.0	1.34426670251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10868144149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Betaproteobacteria;D_3__Burkholderiales;D_4__Oxalobacteraceae	0.0	0.0	2.84002158416e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.94783692709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Neisseriaceae	0.0	0.0	2.84002158416e-05	4.10340582684e-05	2.68853340503e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.36860181435e-05	1.46610368285e-05	0.0	2.20794418317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000201466677412	0.0	0.0	0.0	2.493952166e-05	3.24002073613e-05	1.48126203525e-05	0.0	7.19631548647e-05	1.66052273256e-05	0.0	1.51542704734e-05	0.0	8.89152341434e-05	0.0	0.0	0.0	9.16044519764e-05	0.0	0.0	5.50100393322e-05	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfuromonadales;D_4__GR-WP33-58	0.00264083320982	0.00252544289484	0.00252761920991	0.00266721378744	0.00303804274768	0.000886232481451	0.00163253190858	0.00572208856233	0.00360915356015	0.00171409649584	0.00164529109759	0.000805324616879	0.00479415904293	0.00196611523278	0.00077278046411	0.00149590012558	0.00216322979614	0.000326873686668	0.000878767250449	0.000829821507021	0.000145507457257	0.000506083545959	0.000754973387188	0.000990952175786	0.000483520025788	0.000210061968281	0.000884955752212	0.00176589303734	0.00406514203058	0.0114156730603	0.00509554140127	0.00282417248709	0.00341824985607	0.00469927933313	0.00205060744409	0.00128811299024	0.00349491648511	0.00297866034381	0.00435529191383	0.0034358947929	0.00174560305645	0.00129772973633	0.00264600867126	0.00192042831371	0.00204912396512	0.00413334973551
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__KD3-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.555669638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08000691204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94783692709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71794739645e-05	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae	1.34736388256e-05	3.76931775349e-05	0.000284002158416	0.000177814252496	0.000161312004302	4.12201154163e-05	0.0	0.0	0.0	3.89567385418e-05	1.98227843083e-05	2.36860181435e-05	0.0	0.0	0.0	1.8467902785e-05	0.0	0.0	0.0	0.0	5.82029829029e-05	6.32604432448e-05	2.51657795729e-05	2.1542438604e-05	0.0	0.0	0.0	2.96788745771e-05	3.740928249e-05	0.000453602903059	8.88757221152e-05	0.0	0.0	3.32104546511e-05	0.000180556630297	0.000166696975208	0.0	0.0	0.000202934748673	0.000137435791716	1.64679533628e-05	7.63370433136e-05	0.000111578678908	0.00019398265795	8.25150589983e-05	4.92065444704e-05
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Ectothiorhodospiraceae	0.0041498807583	0.00427817565021	0.00247081877822	0.00470523868144	0.00309181341578	0.000721352019786	0.00371029979222	0.00868066844398	0.00530483346557	0.00149983443386	0.00325093662656	0.00161064923376	0.00540992258973	0.00537609633965	0.00328983683292	0.00101573465317	0.0018575560206	0.00406257296288	0.00399777213937	0.00379114531639	0.000421971626046	0.000274128587394	0.00100663118292	0.000603188280913	0.000805866709646	0.00308791093373	0.00244033252883	0.00241882827803	0.00027433473826	0.00192241230344	0.00316990075544	0.00121469784391	0.00573906160046	0.00293912523662	0.00167659728133	0.00168212402255	0.00542392883079	0.00561647895673	0.00174836091165	0.00338435637101	0.00258546867795	0.00169468236156	0.0022156337669	0.000814727163392	0.00195285639629	0.000959527617173
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46610368285e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120880006447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79907887162e-05	0.0	0.0	0.0	0.0	2.96384113811e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae	8.08418329538e-05	0.000113079532605	0.00110760841782	0.00101217343729	0.000833445355559	6.18301731245e-05	0.0	0.0	0.0	3.89567385418e-05	5.94683529249e-05	4.7372036287e-05	0.0	0.0	0.0	3.69358055699e-05	0.000117566836747	0.0	4.95080141098e-05	4.88130298248e-05	2.91014914514e-05	0.000253041772979	6.29144489323e-05	0.000172339508832	0.0	0.0	0.0	5.93577491542e-05	0.00016210689079	0.00154440988422	0.000355502888461	0.0	0.0	0.00014944704593	0.000322422554103	0.00062132508941	0.0	0.0	0.000593193880737	0.000412307375148	0.000263487253804	0.00033588299058	0.000270976791635	0.000252177455335	0.000233792667162	0.000123016361176
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pasteurellales;D_4__Pasteurellaceae	0.0	0.0	0.0	0.0	0.0	2.06100577082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25828897865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae	0.0	0.0	0.0	1.36780194228e-05	0.0	2.06100577082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__TM6;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium	0.0	1.88465887674e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45183118656e-05	0.0	0.0	0.0	0.0	1.79907887162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Spartobacteria;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7372036287e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Spartobacteria;D_3__Chthoniobacterales;D_4__DA101 soil group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46610368285e-05	1.53602752561e-05	2.20794418317e-05	0.0	0.0	0.0	0.0	1.62710099416e-05	0.0	2.10868144149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unassigned;Other;Other;Other;Other	0.0135140597421	0.0321522804372	0.0262701996535	0.0156750102585	0.0204866245463	0.0175597691674	0.0293558919561	0.0447850965602	0.0394362253232	0.0250491828824	0.01131880984	0.0129088798882	0.0506538822426	0.0370336236425	0.0244640215495	0.0150513407697	0.0214912177573	0.00919915946766	0.00710440002475	0.0114547909989	0.00491815205529	0.00735929823082	0.00758748254124	0.00568720379147	0.00942864050286	0.0219724818822	0.0194422097077	0.00467442274589	0.00396538394394	0.00762484879903	0.00756924900015	0.00637716368053	0.0317717328728	0.0227657666633	0.00891175939539	0.00853185427654	0.0476806463326	0.0299051570836	0.0188261005308	0.0199625487468	0.0113134839602	0.0363822348433	0.0287235399133	0.00645962250975	0.0327997359518	0.0140238651741
